Structure;Index;Name;Visible;Tagged;Visibility Locked;Color;Calculate Charges;Number of Atoms;Molecular Formula;Molecular Composition;Molecular Weight;Exact Mol. Weight;Net Formal Charge;SourceTag;Compound;# Confs.;Matching Features;Score;Best Match;Pharmacophore-Fit Score;Source Database;Active/Decoy;mol index;Pharmacophore fit Score;Mol. Index
;1740;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;1198475-52-3;297;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;54.9496;model578-2;;DHC_full.ldb;unknown;19;54.95;
;1741;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;113866-89-0;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;56.1121;model578-2;;DHC_full.ldb;unknown;21;56.11;
;1742;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;1883337-95-8 (S);478;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.868;model578-2;;DHC_full.ldb;unknown;96;55.87;
;1743;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;163860-19-3;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;54.9706;model578-2;;DHC_full.ldb;unknown;74;54.97;
;1744;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;1801581-15-6 (R);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;56.2289;model578-2;;DHC_full.ldb;unknown;79;56.23;
;1745;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;1801581-11-2;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;53.613;model578-2;;DHC_full.ldb;unknown;76;53.61;
;1746;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;1801581-14-5 (S);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.0892;model578-2;;DHC_full.ldb;unknown;77;55.09;
;1747;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;1801581-15-6 (S);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.4764;model578-2;;DHC_full.ldb;unknown;81;55.48;
;1748;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;19445-32-0 (R);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;56.263;model578-2;;DHC_full.ldb;unknown;107;56.26;
;1749;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;23050-05-7;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.6474;model578-2;;DHC_full.ldb;unknown;157;55.65;
;1750;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;202535-12-4 (S);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.5816;model578-2;;DHC_full.ldb;unknown;110;55.58;
;1751;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;192222-56-3;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.4941;model578-2;;DHC_full.ldb;unknown;111;55.49;
;1752;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;2032374-33-5;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;53.5881;model578-2;;DHC_full.ldb;unknown;127;53.59;
;1753;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;943029-51-4 (S);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.8089;model578-2;;DHC_full.ldb;unknown;221;55.81;
;1754;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;943029-48-9 (S);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;54.6196;model578-2;;DHC_full.ldb;unknown;206;54.62;
;1755;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;943029-48-9 (R);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;54.9389;model578-2;;DHC_full.ldb;unknown;205;54.94;
;1756;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;943029-50-3 (S);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;54.9833;model578-2;;DHC_full.ldb;unknown;214;54.98;
;1757;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;943029-51-4 (R);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.8128;model578-2;;DHC_full.ldb;unknown;216;55.81;
;1758;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;943029-49-0 (R);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.9255;model578-2;;DHC_full.ldb;unknown;208;55.93;
;1759;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;943029-49-0 (S);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.2727;model578-2;;DHC_full.ldb;unknown;209;55.27;
;1760;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;943029-50-3 (R);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;54.465;model578-2;;DHC_full.ldb;unknown;210;54.46;
;1761;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Brackenin (RS);224;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;54.1837;model578-2;;DHC_full.ldb;unknown;246;54.18;
;1762;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Brackenin (RR);134;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.5353;model578-2;;DHC_full.ldb;unknown;240;55.54;
;1763;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Balsacone P;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.5841;model578-2;;DHC_full.ldb;unknown;238;55.58;
;1764;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Cochinchinenin (R);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.8367;model578-2;;DHC_full.ldb;unknown;269;55.84;
;1765;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Cinnabarone (R);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.8477;model578-2;;DHC_full.ldb;unknown;266;55.85;
;1766;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Diuvaretin;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.1558;model578-2;;DHC_full.ldb;unknown;297;55.16;
;1767;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Cochinchinenin (S);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;56.349;model578-2;;DHC_full.ldb;unknown;273;56.35;
;1768;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Fleminchalcone A;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;53.9024;model578-2;;DHC_full.ldb;unknown;301;53.9;
;1769;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Gancaonin J;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;57.1268;model578-2;;DHC_full.ldb;unknown;303;57.13;
;1770;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Elastichalcone A;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;56.2249;model578-2;;DHC_full.ldb;unknown;292;56.22;
;1771;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Elastichalcone B;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;57.0906;model578-2;;DHC_full.ldb;unknown;293;57.09;
;1772;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Dihydrolophirone C;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;56.674;model578-2;;DHC_full.ldb;unknown;294;56.67;
;1773;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Iryantherin G;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.4573;model578-2;;DHC_full.ldb;unknown;320;55.46;
;1774;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Iryantherin I;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;54.2248;model578-2;;DHC_full.ldb;unknown;322;54.22;
;1775;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Iryantherin J;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.8018;model578-2;;DHC_full.ldb;unknown;327;55.8;
;1776;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Isochamuvaritin;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;53.9925;model578-2;;DHC_full.ldb;unknown;325;53.99;
;1777;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Iryantherin B;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;54.2773;model578-2;;DHC_full.ldb;unknown;318;54.28;
;1778;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Iryantherin C;410;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.3165;model578-2;;DHC_full.ldb;unknown;317;55.32;
;1779;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Littorachalcone;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.5549;model578-2;;DHC_full.ldb;unknown;352;55.55;
;1780;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Sakenin A;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;55.108;model578-2;;DHC_full.ldb;unknown;393;55.11;
;1781;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Sakenin C (R);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;53.3206;model578-2;;DHC_full.ldb;unknown;396;53.32;
;1782;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Verbenachalcone;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;54.1155;model578-2;;DHC_full.ldb;unknown;424;54.12;
;1783;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Sakenin C (S);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;54.1641;model578-2;;DHC_full.ldb;unknown;399;54.16;
;1784;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Sakenin B (S);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;53.2574;model578-2;;DHC_full.ldb;unknown;400;53.26;
;1785;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Sakenin F (S);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;56.5918;model578-2;;DHC_full.ldb;unknown;402;56.59;
;1786;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Sakenin B (R);500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;53.5697;model578-2;;DHC_full.ldb;unknown;398;53.57;
;1787;ERb-antagonist-LS3-01-model578;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model578;Cycloaltisin 6;500;H:13092886431765381|H:13092886462397882|H:13092886463040883|HBA:13092886466865814|HBD:13092886467836325;56.3083;model578-2;;DHC_full.ldb;unknown;316;56.31;
;1788;ERb-antagonist-LS3-01-model580;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model580;1379647-92-3;500;H:13093862480325491|H:13093862510657522|H:13093862511465783|HBD:13093862515696344;47.3565;model580;;DHC_full.ldb;unknown;54;47.36;
;1789;ERb-antagonist-LS3-01-model580;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model580;113866-89-0;500;H:13093862480325491|H:13093862510657522|H:13093862511465783|HBD:13093862515696344;46.0905;model580;;DHC_full.ldb;unknown;21;46.09;
;1790;ERb-antagonist-LS3-01-model580;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model580;1801581-11-2;500;H:13093862480325491|H:13093862510657522|H:13093862511465783|HBD:13093862515696344;47.0217;model580;;DHC_full.ldb;unknown;76;47.02;
;1791;ERb-antagonist-LS3-01-model580;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model580;163860-19-3;500;H:13093862480325491|H:13093862510657522|H:13093862511465783|HBD:13093862515696344;46.2269;model580;;DHC_full.ldb;unknown;74;46.23;
;1792;ERb-antagonist-LS3-01-model580;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model580;Chamuvaritin;500;H:13093862480325491|H:13093862510657522|H:13093862511465783|HBD:13093862515696344;45.4717;model580;;DHC_full.ldb;unknown;260;45.47;
;1793;ERb-antagonist-LS3-01-model580;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model580;943029-51-4 (R);500;H:13093862480325491|H:13093862510657522|H:13093862511465783|HBD:13093862515696344;46.3826;model580;;DHC_full.ldb;unknown;216;46.38;
;1794;ERb-antagonist-LS3-01-model580;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model580;943029-51-4 (S);500;H:13093862480325491|H:13093862510657522|H:13093862511465783|HBD:13093862515696344;46.2888;model580;;DHC_full.ldb;unknown;221;46.29;
;1795;ERb-antagonist-LS3-01-model580;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model580;Brackenin (RR);134;H:13093862480325491|H:13093862510657522|H:13093862511465783|HBD:13093862515696344;45.5628;model580;;DHC_full.ldb;unknown;240;45.56;
;1796;ERb-antagonist-LS3-01-model580;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model580;Cinnabarone (R);500;H:13093862480325491|H:13093862510657522|H:13093862511465783|HBD:13093862515696344;46.0369;model580;;DHC_full.ldb;unknown;266;46.04;
;1797;ERb-antagonist-LS3-01-model580;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model580;Cochinchinenin (R);500;H:13093862480325491|H:13093862510657522|H:13093862511465783|HBD:13093862515696344;46.9742;model580;;DHC_full.ldb;unknown;269;46.97;
;1798;ERb-antagonist-LS3-01-model580;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model580;Fleminchalcone A;500;H:13093862480325491|H:13093862510657522|H:13093862511465783|HBD:13093862515696344;45.5339;model580;;DHC_full.ldb;unknown;301;45.53;
;1799;ERb-antagonist-LS3-01-model580;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model580;Iryantherin G;500;H:13093862480325491|H:13093862510657522|H:13093862511465783|HBD:13093862515696344;45.2143;model580;;DHC_full.ldb;unknown;320;45.21;
;1800;ERb-antagonist-LS3-01-model580;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model580;Sakenin B (R);500;H:13093862480325491|H:13093862510657522|H:13093862511465783|HBD:13093862515696344;46.0012;model580;;DHC_full.ldb;unknown;398;46;
;1801;ERb-antagonist-LS3-01-model580;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model580;Sakenin C (R);500;H:13093862480325491|H:13093862510657522|H:13093862511465783|HBD:13093862515696344;46.2457;model580;;DHC_full.ldb;unknown;396;46.25;
;1802;ERb-antagonist-LS3-01-model580;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model580;Sakenin C (S);500;H:13093862480325491|H:13093862510657522|H:13093862511465783|HBD:13093862515696344;45.1185;model580;;DHC_full.ldb;unknown;399;45.12;
;1803;ERb-antagonist-LS3-01-model580;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model580;Verbenachalcone;500;H:13093862480325491|H:13093862510657522|H:13093862511465783|HBD:13093862515696344;46.0703;model580;;DHC_full.ldb;unknown;424;46.07;
;1804;ERb-antagonist-LS3-01-model580;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model580;Sakenin B (S);500;H:13093862480325491|H:13093862510657522|H:13093862511465783|HBD:13093862515696344;45.7762;model580;;DHC_full.ldb;unknown;400;45.78;
;1805;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;123134-05-4;500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;57.3518;model583;;DHC_full.ldb;unknown;38;57.35;
;1806;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;1379647-92-3;500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;55.9612;model583;;DHC_full.ldb;unknown;54;55.96;
;1807;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;1801581-14-5 (S);500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;55.8457;model583;;DHC_full.ldb;unknown;77;55.85;
;1808;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;1801581-11-2;500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;56.4211;model583;;DHC_full.ldb;unknown;76;56.42;
;1809;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;113900-91-7;500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;57.2577;model583;;DHC_full.ldb;unknown;20;57.26;
;1810;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;1198475-52-3;297;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;55.6511;model583;;DHC_full.ldb;unknown;19;55.65;
;1811;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;113866-89-0;500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;57.0823;model583;;DHC_full.ldb;unknown;21;57.08;
;1812;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;1801581-15-6 (S);500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;55.8188;model583;;DHC_full.ldb;unknown;81;55.82;
;1813;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;1801581-15-6 (R);500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;56.2494;model583;;DHC_full.ldb;unknown;79;56.25;
;1814;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;19445-31-9 (R);500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;56.2444;model583;;DHC_full.ldb;unknown;105;56.24;
;1815;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;1801581-16-7 (RR);500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;56.5215;model583;;DHC_full.ldb;unknown;83;56.52;
;1816;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;1665292-77-2;500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;56.1939;model583;;DHC_full.ldb;unknown;73;56.19;
;1817;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;163860-19-3;500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;56.3691;model583;;DHC_full.ldb;unknown;74;56.37;
;1818;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;1801581-14-5 (R);500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;56.2494;model583;;DHC_full.ldb;unknown;75;56.25;
;1819;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;192222-59-6;500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;54.8333;model583;;DHC_full.ldb;unknown;112;54.83;
;1820;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;188438-72-4;361;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;56.645;model583;;DHC_full.ldb;unknown;98;56.65;
;1821;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;122585-63-1;500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;55.5858;model583;;DHC_full.ldb;unknown;32;55.59;
;1822;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;1801581-16-7 (SS);500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;57.0447;model583;;DHC_full.ldb;unknown;88;57.04;
;1823;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;180995-55-5 (S);500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;56.9737;model583;;DHC_full.ldb;unknown;89;56.97;
;1824;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;1379647-93-4;500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;56.2145;model583;;DHC_full.ldb;unknown;55;56.21;
;1825;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;188438-69-9;392;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;56.7662;model583;;DHC_full.ldb;unknown;101;56.77;
;1826;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;188438-71-3;357;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;56.7662;model583;;DHC_full.ldb;unknown;100;56.77;
;1827;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;1883337-95-8 (S);478;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;56.6266;model583;;DHC_full.ldb;unknown;96;56.63;
;1828;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;1883337-95-8 (R);500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;56.6379;model583;;DHC_full.ldb;unknown;95;56.64;
;1829;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;205109-18-8;500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;56.3275;model583;;DHC_full.ldb;unknown;135;56.33;
;1830;ERb-antagonist-LS3-01-model583;false;false;false;255 255 255 255;false;;;;;;;ERb-antagonist-LS3-01-model583;1801581-16-7 (RS);500;H:13094444407351921|H:13094444436935802|H:13094444437566783|HBA:13094444438131654|HBD:13094444438819725;56.654;model583;;DHC_full.ldb;unknown;86;56.65;
