Structure,Index,Name,Visible,Tagged,Visibility Locked,Color,Calculate Charges,Number of Atoms,Molecular Formula,Molecular Composition,Molecular Weight,Exact Mol. Weight,Net Formal Charge,AbsoluteEnergy,ConfNumber,RelativeEnergy,11b-HSD-1-refinedX005-1-HBA-model4new,11b-HSD-triterpenes-common-features,11b-HSD1-X005-1-HBA-ohneShape-model4,11b-HSD1-X005-1-model1,11b-HSD2-refinedX005-2-model2new,17b-HSD3-DS-model-1-X007-1,17b-HSD3-DS-model-2-X007-31,17b-HSD4-quercetin-Wetzel-final,17b-HSD4-Quercetin-Wetzel-HBA-F-model3-2,17b-HSD4-Quercetin-Wetzel-HBA-F-model8-1,17b-HSD5-1ry8-rut-1.60-x-1,17b-HSD5-1s2c-flf-1.80-x-1-s,17b-HSD5-1s2c-flf-1.80-x-1,17b-HSD5-1s2c-flf-1.80-x-2-s,17b-HSD5-1zq5-e04-1.30-x-2-s,17b-HSD5-2f38-15m-2.00-x-1-s,17b-HSD5-X009-2,17b-HSD7-Fiala-DS-shapemodell_30,17b-HSD7-Fiala-DS-shapemodell_42,17b-HSD7-Fiala-DS-shapemodell_49,5-LO-N004-1,5-LO-N004-2,5-LO-W001-5,AChE-1acj-tha-HBA-vers,AChE-GNT-Hypo1-shape,AChE-X015-1,aromatase-X006-1,aromatase-X006-2,aromatase-X006-3,COX-1-X017-1,CYP2D6-quant-X012-1,CYP2D6-X012-3,CYP2D6-X012-42,FXR-1osh-fex-1.78-d-1,FXR-1osh-fex-1.78-d-2,FXR-3bej-muf-1.90-x-2-s,FXR-3bej-muf-1.90-x-2,FXR-3fli-33y-2.00-x-1-s,FXR-3fli-33y-2.00-x-1,FXR-X008-1,GR-1nhz-486-2.30-T-2,GR-1nhz-486-2.30-T-3,GR-1nhz-486-2.30-T-4,GR-1nhz-486-2.30-T-5,GR-1p93-dex-2.70-T-1,GR-3bqd-day-2.50-T-1,GR-3bqd-day-2.50-T-2,GR-3cld-gw6-2.84-T-1,GR-3e7c-866-2.15-T-1,GR-T001-1,GR-T001-2,GR-T001-3,GR-T002-1,GR-T002-2,GR-T003-1,GR-T007-1,GR-T008-1,GR-T009-1,GR-T010-1,GR-T011-1,GR-T012-1,GR-T013-1,GR-T014-1,GR-T017-1,IKK2-3rzf-xnm-4.00-n-1,IKK2-N001-6,LXR-1pq6,LXR-1pqc,LXR-1uhl,LXR-1upv,LXR-1upw,LXR-2acl,LXR-3fal,LXR-3fc6,model_DS4,mPGES-1-Hypo_62_01-non-acidic,mPGES-1-X019-2,MR-2a3i-c0r-1.95-Z-1,MR-2aa2-as4-1.95-Z-1,MR-2aa2-as4-1.95-Z-2,MR-2oax-snl-2.29-Z-1,MR-Z001-1,MR-Z001-2,MR-Z002-1,MR-Z002-2,NFkB-DNA-site-N003-1,p38-MAPK-1a9u-sb2-800mod1_h,p38-MAPK-1bl6-sb6-800mod1_h,p38-MAPK-1bmk-sb5-800mod1_ha,p38-MAPK-1ouk+shape,p38-MAPK-1wbvneu+shape,p38-MAPK-2rg6-3cg2+shape,p38-MAPK-3dt1-3ctq+shape,PPARa-1i7g-az2-2.24-x-1,PPARa-1k7l-544-2.50-p-1-s,PPARa-1k7l-544-2.50-p-1,PPARa-1kkq-471-3.00-x-1,PPARa-P007-1,PPARd-1gwx-433-2.50-p-1-s,PPARd-1gwx-433-2.50-p-1,PPARd-1y0s-331-2.65-p-1-s,PPARd-1y0s-331-2.65-p-1,PPARd-1y0s-331-2.65-p-2-s,PPARd-2j14-gni-2.80-p-1-s,PPARg-1fm6-brl-2.10-p-1-s,PPARg-1fm6-brl-2.10-p-1,PPARg-1fm9-570-2.10-x-1,PPARg-1fm9-570-2.10-x-2,PPARg-1i7i-az2-2.35-x-1,PPARg-1k74-544-2.30-p-1-s,PPARg-1knu-ypa-2.50-p-1-s,PPARg-1knu-ypa-2.50-p-2-s,PPARg-1nyx-drf-2.65-p-1-s,PPARg-1nyx-drf-2.65-p-1,PPARg-1nyx-drf-2.65-p-2-s,PPARg-1wm0-plb-2.90-p-1-s,PPARg-1zeo-c01-2.50-p-1-s,PPARg-1zeo-c01-2.50-p-1,PPARg-1zgy-brl-1.80-p-1-s,PPARg-2ath-3ea-2.28-p-1-s,PPARg-2f4b-eha-2.07-p-1-s,PPARg-2fvj-ro0-1.99-p-1-s,PPARg-2g0g-sp0-2.54-p-1-s,PPARg-2g0g-sp0-2.54-p-1,PPARg-2g0h-sp3-2.30-p-1-s,PPARg-2gtk-208-2.10-p-1-s,PPARg-2hfp-nsi-2.00-p-1-s,PPARg-2prg-brl-2.30-p-1-s,PPARg-2prg-brl-2.30-p-1,PPARg-2q59-240-2.20-p-1-s,PPARg-4prg-072-2.90-p-1-s,PPARg-P002-1,PTP1b-1bzj-pic-2.25-d-1,PTP1b-1c84-761-2.35-d-1,PTP1b-1c85-oba-2.72-d-1,PTP1b-1c86-opa-2.30-d-1,PTP1b-1c87-opa-2.10-d-1,PTP1b-1c88-ota-1.80-d-1,PTP1b-1ecv-878-1.95-d-2,PTP1b-1gfy-col-2.13-d-1,PTP1b-2bgd-t1d-2.40-d-1,PTP1b-2cnf-f32-2.20-d-1-s,PTP1b-2cnf-f32-2.20-d-1,PTP1b-2cng-ize-1.90-d-1,PTP1b-2cni-izf-2.00-d-1-s,PTP1b-2cni-izf-2.00-d-1
,321,not_in_scifinder_19,false,false,false,255 255 255 255,false,,,,,,,49.6749,1,19.9764,0,0,0,0,0,0,0,0.0207744,0.00126342,0.402135,0,0,0,0,0,0,0,0,0,0,0,0,0.448025,0,0.308162,0,0,0.691664,0,0.424505,0.426114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64652e-014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,322,not_in_scifinder_20,false,false,false,255 255 255 255,false,,,,,,,51.0206,1,19.9789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256111,0,0,0,0,0,0,0,0,0.668596,0,0.83615,0,0,0.723744,0,0.618632,0,0.88807,0,0,0,0,0.00118277,0.672533,0.672533,0.060899,0,0,0,0,0,0,0.00178575,0,0,0.114316,0.103331,0.271592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298532,0,0,0,0,0,0.186676,0,0,0,0.344244,0,0,0,0,0,0,0,0.103331,0.271592,0.294066,0,0,0,0.000424485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,323,not_in_scifinder_21,false,false,false,255 255 255 255,false,,,,,,,50.0915,1,19.9716,0,0,0,0,0,0,0,0,0.00019007,0.0688723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,324,not_in_scifinder_22,false,false,false,255 255 255 255,false,,,,,,,44.7393,1,19.2414,0,0,0,0,0,0,0,0.00828931,1.51968e-006,0.353705,0,0,0,0,0,0,0,0,0,0,0,0,0.803808,0,0,0,0,0.438411,0,0,0.337983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,325,not_in_scifinder_4,false,false,false,255 255 255 255,false,,,,,,,53.4063,1,19.978,0,0,0.225819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441703,0,0.293653,0,0,0.642054,0,0.588825,0,0.965869,0,0,0,0,0,0.673835,0.673835,0.254458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496109,0.0426158,0,0,0.0516783,0,0,0,0,0,0,0,0,0,0.810362,0,0,0,0.0228506,0,5.48273e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000140026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,326,not_in_scifinder_6,false,false,false,255 255 255 255,false,,,,,,,54.4547,1,19.989,0.231702,0,0.268074,0,0,0,0,0.00653227,0.0012736,0.269917,0,0,0,0.595798,0,0,0,0,0,0,0.0545304,0,0.653669,0,0.620315,0,0,0.708199,0,0.796196,0.577602,0.915364,0,0,0,0,0.114899,0,0,0.0700853,0.0174662,0.000496032,0.00389783,0.087363,0,0,0.352857,0,0,0.177842,0.317426,0.503877,0,0,0,0,2.83696e-010,0,0,0,0,0,0,0,0,0,0.081924,0.0250416,0,0,0.556617,0.316006,0.0277527,0,0.0129967,0,0,0.0624087,0,0.000102708,0.020463,7.90296e-006,0,0.317426,0.503877,0,0.131603,0.093954,0,0,0,0,0.095789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507755,0.0608846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,327,not_in_scifinder_7,false,false,false,255 255 255 255,false,,,,,,,66.3203,1,19.9045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414572,0,0.67457,0.419574,0.890545,0,0,0,0,0,0.232847,0.232847,0.219553,0,0,0,0,0,0,0.267359,0,0,0.390588,0.426218,0.599661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527379,0.333783,0,0,0.217455,0.311181,0.0441901,0,0,0,0,0,0,0,0,0,0,0.426218,0.599661,0,0.0460833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879549,0.0879549,0,0,0,0,0.0004783,0.0004783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,328,not_in_scifinder_8,false,false,false,255 255 255 255,false,,,,,,,62.0527,1,19.8806,0.569982,0,0.569982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245982,0,0,0,0.485612,0.0575702,0.848984,0,0.393154,0,0,0.684867,0,0.902619,0.635472,0.949964,0,0.0029985,0,0,0.396284,0.499261,0.499261,0.523871,0,0,0,0,0,0.177203,0.298382,0,0,0.367729,0.449508,0.515239,0.0376454,1.35365e-008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226006,3.36768e-005,0,0.158494,0.0798225,0.00497238,0,0,0.633961,0,0.391514,0,0.417573,0,0,0,0.449508,0.515239,0.854816,3.64663e-009,0.00540854,0,0.00216633,0.000982391,0,0,0.111394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00894305,0.151355,0,0,0,0,0.00220988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,329,not_in_scifinder_9,false,false,false,255 255 255 255,false,,,,,,,75.9366,1,19.9988,0.195873,0,0.503277,0,0.450569,0.0839457,0,0,0,0.00926884,0,0,0,0,0,0,0,0,0,0,0.210258,0.454851,0.442988,0,0,0,0,0.876882,0.674235,0.629194,0.48499,0.882687,0,0,0.000137817,0,0.0731062,0,0,0.468833,0.0579882,0,0,0,0,0.0141024,0.178226,0,0,0.0727577,0.356875,0.532179,0,0,0,0,0,0,0,0,0,0,0,0,0.0954916,0.000592475,0,0.0326266,0.0153966,0,0.141345,0.00320828,0,0,0,0.525761,0,0.214353,0,0.0915646,0.0136384,0,0,0.356875,0.532179,0,0.125797,0,0,0,0,0,0,0,0,0,0,0,0.449175,0.449175,0.213335,0.213335,0,0,0,0,0.00547669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,330,Nothofagin,false,false,false,255 255 255 255,false,,,,,,,58.4341,1,19.9207,0,0,0,0,0,0,0,0.00283136,0.000624271,0.113817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304244,0.770908,0.537073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,331,Ovalitenin B,false,false,false,255 255 255 255,false,,,,,,,126.303,1,19.408,0,0,0.095958,0,0,0,0,0,0,0,0,0,0,0.355045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529519,0,0.728838,0,0.854733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664325,0.0664325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,332,Oxymacatrichocarpin C,false,false,false,255 255 255 255,false,,,,,,,54.3347,1,19.9364,0,0,0,0,0,0,0,7.67822e-008,0,0.209913,0,0,0,0,0,0,0,0,0,0,0.00264343,0.237878,0,0,0.256182,0,0.308231,0.701512,0.371284,0.745735,0.268979,0.772493,0,0,0,0,0.00139255,0,0,0,0,0,0,0,0,0,0.0742361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500357,0.438772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249958,0.249958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,333,"Phloretin 3',5'-di-C-glucoside",false,false,false,255 255 255 255,false,,,,,,,69.4609,1,19.9398,0,0,0,0,0,0,0,0.000243806,0,0.0104848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73326,0.579068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,334,Phloretin tetraacetate,false,false,false,255 255 255 255,false,,,,,,,73.7624,1,19.9276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54258,0,0,0,0,0.68322,0.462587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746267,0,0.00598498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,335,Phloretin xyloglucoside,false,false,false,255 255 255 255,false,,,,,,,60.3968,1,19.8637,0,0,0,0,0,0,0,0.00118413,0.157137,0.303139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754404,0.584021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,336,Phloretin,false,false,false,255 255 255 255,false,,,,,,,50.3366,1,19.7465,0,0,0,0,0,0,0,0,0.00398342,0.439373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,337,Phloridzin,false,false,false,255 255 255 255,false,,,,,,,53.1916,1,19.9675,0,0,0,0,0,0,0,0.00254772,0.135455,0.278723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374648,0.764896,0.544945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,338,Pierotin A,false,false,false,255 255 255 255,false,,,,,,,82.7545,1,19.8754,0.428626,0.0427637,0.524706,0,0.670088,0.140323,0,0,0,0.172269,0,0,0,0,0,0,0,0,0,0,0.175435,0.162009,0.50112,0,0,0,0,0.872128,0.646162,0.70927,0.633923,0.822567,0,0,0,0,2.36779e-006,0,0,0.68092,0,0,0,0.278171,0,0,0,0,0,0,0,0.295832,0,0,0,0,0,0,0,0,0,0,0,0,0.303666,0.217428,2.41408e-008,0,0,0,0,0,0,0,0,0.681416,0,0.487383,0,0.297204,0.250473,0,0,0,0.295832,0,0.0420012,0.311798,0,0,0,0.0914548,0.000116068,0,0,0,0,0,0,0.000426233,0,0,0,0,0,0,0,0.00232717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,339,Pierotin B,false,false,false,255 255 255 255,false,,,,,,,166.816,1,19.9055,0,0,0.366486,0,0,0,0,0,8.84095e-005,0.268336,0,0,0,0,0,0,0.309555,0,0,0,0,0,0.616851,0.000833465,0.811079,0,0.281598,0.714089,0.502431,0.834515,0.656554,0.895151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120274,0.017513,0,0,0,0,0,0,0,0,0,0,0,0.0242871,0,0,0,0,0,0,0,0,0,0.36601,0.171843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,340,Piperaduncin A,false,false,false,255 255 255 255,false,,,,,,,73.3714,1,19.6315,0.0421743,0,0.42134,0,0.345305,0.228709,0,0,0,0,0,0,0,0,0,0.0108829,0,0,0,0,0.112736,0,0.445675,0,0,0,0,0.824935,0.454234,0.662909,0.400276,0.729727,0,0,0,0,0.252629,0.0396634,0.0396634,0.487953,0,0,0,0,0,0,0.0958799,0,0,0,0,0.303269,0.00221443,0,0,0,0,0,0.0117184,0,0,0,0,0,0,0,0,0,0,0,0.300969,0.0115225,0,0,0,0.318062,0,0.454632,0,0.205694,0.223413,0,0,0,0.303269,0,0.434285,0.0410153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535855,0,0,0,0,0,0,0,0,0,2.83708e-011,2.83708e-011,0,0,0,0,0,0,0,0,0.0440679,0,0,0.0499029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,341,Piperaduncin B,false,false,false,255 255 255 255,false,,,,,,,95.5741,1,19.8739,0,0,0,0,0.251969,0.165168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210649,0,0,0,0,0.780547,0.584485,0.572762,0.301414,0.883669,0,0,0,0,0,0,0,0.526499,0,0,0,0,0,0,0.000777996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157538,0,0,0,0.17671,0,0.586513,0,0.353672,0.0345963,0,0,0,0,0,0.000158592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,342,Piperaduncin C,false,false,false,255 255 255 255,false,,,,,,,83.6194,1,19.855,0,0,0,0,0.64313,0.0899128,0,0,0,0,0,0,0,0,0,0,0.0120555,0,0,0,0,0,0.287347,0,0,0,0,0.869863,0.575123,0.67462,0.516225,0.845707,0,0,0,0,0.00353953,0,0,0.448736,0,0,0,0,0,0,0,0,0,2.93498e-005,1.75769e-005,0.209914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510672,0,0.430533,0,0.332159,0.241836,0,0,1.75769e-005,0.209914,0,0.000687641,0.0793734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,343,Polygonatone D,false,false,false,255 255 255 255,false,,,,,,,52.3263,1,19.7632,0,0,0,0,0,0,0,0,0,0.263994,0,0,0,0,0,0,0,0,0,0,0,0,0.617921,0,0,0,0,0.70771,0,0.400188,0.617673,0.757974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554648,0,0,0,0,0.232653,0,0,0,0,0,0.558598,0,0.211357,0.403872,0,0,0,0,0,0.182614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41246,0.41246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,344,Ponganone IX,false,false,false,255 255 255 255,false,,,,,,,170.422,1,19.9448,0.318224,0,0.503404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602943,0.795601,0,0,0,0,0.590658,0.153463,0.835915,0,0.821713,0,0,0,0,0.23864,0,0,0.0537266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138073,0,0,0,0,0,0,0,0,0,0,0,0,6.82609e-005,0,0,0,0,0,0,0,0,0,0,0.00760325,0,0,0,0,0,0,0,0.112095,0.00725149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000269904,0.00635709,0.102747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,345,Ponganone VII,false,false,false,255 255 255 255,false,,,,,,,93.3037,1,19.8998,0.210472,0,0.436953,0,0,0,0,0,0,0,0,0,0,0.322958,0,0,0,0,0,0,0.0648923,0,0.843878,0,0,0,0,0.721146,0,0.699962,0,0.937073,0,0,0,0,0.198636,0.0384093,0.0384093,0.166672,0.0117191,0,0,0.0977536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369887,0.0854278,0,0,0.352517,0,0,0,0.022507,0,0,0.352058,0,0.422249,0.270026,0,0,0,0,0.636811,0.346198,0.0351085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273344,0.0273344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,346,Ponganone VIII,false,false,false,255 255 255 255,false,,,,,,,111.384,1,19.9025,0.578782,0,0.578782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253815,0.809365,0,0,0,0,0.722724,0,0.908197,0,0.87864,0,0,0,0,0,0.0152548,0.0152548,0.373592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134974,0,0,0,0,0,0,0.078014,0,0.00491277,0,0,0,0,0,0,0,0.0975249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,347,Rhodomyrtosone E,false,false,false,255 255 255 255,false,,,,,,,62.7902,1,19.8774,0,0,0,0,0.445177,0,0,0,0,0,0,0,0,0,0,7.89383e-007,0,0,0,0,0,0,0,0,0,0,0,0.754661,0,0.139062,0.187764,0.756467,0,0,0,0,0,0,0,0.0184987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200764,0,0.202883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,348,Rocymosin B,false,false,false,255 255 255 255,false,,,,,,,52.5771,1,19.8465,0,0,0,0,0,0,0,0.076969,0.042665,0.42172,0,0,0,0,0,0,0,0,0,0,0,0,0.773652,0,0.468935,0,0.595817,0.807645,0.631964,0.0178828,0.476323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149387,0,0,0,0,0,0,0,0,0,0,0,0.00651103,0,0.000326957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399239,0.399239,0,0,0,0,0,0,0,0,0,0,0,0,0.0284088,0,0,0,0,0,0,0,0,4.49026e-008,4.49026e-008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
